Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr),,,,Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/24/2016 01:55:00,NPX,61845,49.02,3.12,0,,,,,,,,,
01/24/2016 01:55:00,O H,61846,42.77,-3.12,0,,,,,,,,,
01/24/2016 01:55:00,PJM,61847,46.9,1.01,0,,,,,,,,,
01/24/2016 01:55:00,WEST,61752,43.33,-2.57,0,,,,,,,,,
01/24/2016 02:00:00,CAPITL,61757,51.26,3.22,0,,,,,,,,,
01/24/2016 02:00:00,CENTRL,61754,48.19,0.14,0,,,,,,,,,
01/24/2016 02:00:00,DUNWOD,61760,51.69,3.65,0,,,,,,,,,
01/24/2016 02:00:00,GENESE,61753,46.65,-1.39,0,,,,,,,,,
01/24/2016 02:00:00,H Q,61844,47.23,-0.82,0,,,,,,,,,
01/24/2016 02:00:00,HUD VL,61758,51.84,3.79,0,,,,,,,,,
01/24/2016 02:00:00,LONGIL,61762,52.56,4.51,-0.01,,,,,,,,,
01/24/2016 02:00:00,MHK VL,61756,50.11,2.06,0,,,,,,,,,
01/24/2016 02:00:00,MILLWD,61759,51.84,3.79,0,,,,,,,,,
01/24/2016 02:00:00,N.Y.C.,61761,51.84,3.79,0,,,,,,,,,
01/24/2016 02:00:00,NORTH,61755,48.14,0.1,0,,,,,,,,,
01/24/2016 02:00:00,NPX,61845,51.4,3.36,0,,,,,,,,,
01/24/2016 02:00:00,O H,61846,44.73,-3.31,0,,,,,,,,,
01/24/2016 02:00:00,PJM,61847,49,0.96,0,,,,,,,,,
01/24/2016 02:00:00,WEST,61752,45.35,-2.69,0,,,,,,,,,
01/24/2016 02:05:00,CAPITL,61757,50.27,3.16,0,,,,,,,,,
01/24/2016 02:05:00,CENTRL,61754,47.35,0.24,0,,,,,,,,,
01/24/2016 02:05:00,DUNWOD,61760,50.65,3.54,0,,,,,,,,,
01/24/2016 02:05:00,GENESE,61753,45.84,-1.27,0,,,,,,,,,
01/24/2016 02:05:00,H Q,61844,0,-0.8,46.31,,,,,,,,,
01/24/2016 02:05:00,HUD VL,61758,50.79,3.68,0,,,,,,,,,
01/24/2016 02:05:00,LONGIL,61762,51.49,4.38,0,,,,,,,,,
01/24/2016 02:05:00,MHK VL,61756,49.18,2.07,0,,,,,,,,,
01/24/2016 02:05:00,MILLWD,61759,50.79,3.68,0,,,,,,,,,
01/24/2016 02:05:00,N.Y.C.,61761,50.83,3.72,0,,,,,,,,,
01/24/2016 02:05:00,NORTH,61755,47.21,0.09,0,,,,,,,,,
01/24/2016 02:05:00,NPX,61845,50.41,3.3,0,,,,,,,,,
01/24/2016 02:05:00,O H,61846,44,-3.11,0,,,,,,,,,
01/24/2016 02:05:00,PJM,61847,48.1,0.99,0,,,,,,,,,
01/24/2016 02:05:00,WEST,61752,44.66,-2.45,0,,,,,,,,,
01/24/2016 02:10:00,CAPITL,61757,50.67,3.18,0,,,,,,,,,
01/24/2016 02:10:00,CENTRL,61754,47.54,0.05,0,,,,,,,,,
01/24/2016 02:10:00,DUNWOD,61760,51.15,3.66,0,,,,,,,,,
01/24/2016 02:10:00,GENESE,61753,46.02,-1.47,0,,,,,,,,,
01/24/2016 02:10:00,H Q,61844,0,-0.81,46.68,,,,,,,,,
01/24/2016 02:10:00,HUD VL,61758,51.29,3.8,0,,,,,,,,,
01/24/2016 02:10:00,LONGIL,61762,52.01,4.51,-0.01,,,,,,,,,
01/24/2016 02:10:00,MHK VL,61756,49.49,1.99,0,,,,,,,,,
01/24/2016 02:10:00,MILLWD,61759,51.29,3.8,0,,,,,,,,,
01/24/2016 02:10:00,N.Y.C.,61761,51.34,3.85,0,,,,,,,,,
01/24/2016 02:10:00,NORTH,61755,47.59,0.1,0,,,,,,,,,
01/24/2016 02:10:00,NPX,61845,50.86,3.37,0,,,,,,,,,
01/24/2016 02:10:00,O H,61846,44.07,-3.42,0,,,,,,,,,
01/24/2016 02:10:00,PJM,61847,48.35,0.86,0,,,,,,,,,
01/24/2016 02:10:00,WEST,61752,44.69,-2.8,0,,,,,,,,,
01/24/2016 02:15:00,CAPITL,61757,48.59,3.01,0,,,,,,,,,
01/24/2016 02:15:00,CENTRL,61754,45.81,0.23,0,,,,,,,,,
01/24/2016 02:15:00,DUNWOD,61760,48.95,3.37,0,,,,,,,,,
01/24/2016 02:15:00,GENESE,61753,44.44,-1.14,0,,,,,,,,,
01/24/2016 02:15:00,H Q,61844,0,-0.78,44.8,,,,,,,,,
01/24/2016 02:15:00,HUD VL,61758,49.09,3.51,0,,,,,,,,,
01/24/2016 02:15:00,LONGIL,61762,49.82,4.24,0,,,,,,,,,
01/24/2016 02:15:00,MHK VL,61756,47.58,2,0,,,,,,,,,
01/24/2016 02:15:00,MILLWD,61759,49.09,3.51,0,,,,,,,,,
01/24/2016 02:15:00,N.Y.C.,61761,49.14,3.56,0,,,,,,,,,
01/24/2016 02:15:00,NORTH,61755,45.67,0.09,0,,,,,,,,,
01/24/2016 02:15:00,NPX,61845,48.68,3.1,0,,,,,,,,,
01/24/2016 02:15:00,O H,61846,42.66,-2.92,0,,,,,,,,,
01/24/2016 02:15:00,PJM,61847,46.54,0.96,0,,,,,,,,,
01/24/2016 02:15:00,WEST,61752,43.26,-2.32,0,,,,,,,,,
01/24/2016 02:20:00,CAPITL,61757,48.36,2.95,0,,,,,,,,,
01/24/2016 02:20:00,CENTRL,61754,45.69,0.27,0,,,,,,,,,
01/24/2016 02:20:00,DUNWOD,61760,48.82,3.41,0,,,,,,,,,
01/24/2016 02:20:00,GENESE,61753,44.23,-1.18,0,,,,,,,,,
01/24/2016 02:20:00,H Q,61844,0,-0.77,44.64,,,,,,,,,
01/24/2016 02:20:00,HUD VL,61758,48.96,3.54,0,,,,,,,,,
01/24/2016 02:20:00,LONGIL,61762,49.68,4.27,0,,,,,,,,,
01/24/2016 02:20:00,MHK VL,61756,47.41,2,0,,,,,,,,,
01/24/2016 02:20:00,MILLWD,61759,48.96,3.54,0,,,,,,,,,
01/24/2016 02:20:00,N.Y.C.,61761,49,3.59,0,,,,,,,,,
01/24/2016 02:20:00,NORTH,61755,45.46,0.05,0,,,,,,,,,
01/24/2016 02:20:00,NPX,61845,48.46,3.04,0,,,,,,,,,
01/24/2016 02:20:00,O H,61846,42.46,-2.95,0,,,,,,,,,
01/24/2016 02:20:00,PJM,61847,46.41,1,0,,,,,,,,,
01/24/2016 02:20:00,WEST,61752,43.1,-2.31,0,,,,,,,,,
01/24/2016 02:25:00,CAPITL,61757,48.36,2.95,0,,,,,,,,,
01/24/2016 02:25:00,CENTRL,61754,45.69,0.27,0,,,,,,,,,
01/24/2016 02:25:00,DUNWOD,61760,48.82,3.41,0,,,,,,,,,
01/24/2016 02:25:00,GENESE,61753,44.28,-1.13,0,,,,,,,,,
01/24/2016 02:25:00,H Q,61844,0,-0.77,44.64,,,,,,,,,
01/24/2016 02:25:00,HUD VL,61758,48.96,3.54,0,,,,,,,,,
01/24/2016 02:25:00,LONGIL,61762,49.64,4.22,0,,,,,,,,,
01/24/2016 02:25:00,MHK VL,61756,47.46,2.05,0,,,,,,,,,
01/24/2016 02:25:00,MILLWD,61759,48.96,3.54,0,,,,,,,,,
01/24/2016 02:25:00,N.Y.C.,61761,49,3.59,0,,,,,,,,,
01/24/2016 02:25:00,NORTH,61755,45.46,0.05,0,,,,,,,,,
01/24/2016 02:25:00,NPX,61845,48.46,3.04,0,,,,,,,,,
01/24/2016 02:25:00,O H,61846,42.51,-2.91,0,,,,,,,,,
01/24/2016 02:25:00,PJM,61847,46.41,1,0,,,,,,,,,
01/24/2016 02:25:00,WEST,61752,43.14,-2.27,0,,,,,,,,,
01/24/2016 02:30:00,CAPITL,61757,47.46,2.94,0,,,,,,,,,
01/24/2016 02:30:00,CENTRL,61754,44.7,0.18,0,,,,,,,,,
01/24/2016 02:30:00,DUNWOD,61760,47.95,3.43,0,,,,,,,,,
01/24/2016 02:30:00,GENESE,61753,43.32,-1.2,0,,,,,,,,,
01/24/2016 02:30:00,H Q,61844,0,-0.76,43.77,,,,,,,,,
01/24/2016 02:30:00,HUD VL,61758,48.09,3.56,0,,,,,,,,,
01/24/2016 02:30:00,LONGIL,61762,48.76,4.23,0,,,,,,,,,
01/24/2016 02:30:00,MHK VL,61756,46.48,1.96,0,,,,,,,,,
01/24/2016 02:30:00,MILLWD,61759,48.09,3.56,0,,,,,,,,,
01/24/2016 02:30:00,N.Y.C.,61761,48.13,3.6,0,,,,,,,,,
01/24/2016 02:30:00,NORTH,61755,44.57,0.04,0,,,,,,,,,
01/24/2016 02:30:00,NPX,61845,47.55,3.03,0,,,,,,,,,
01/24/2016 02:30:00,O H,61846,41.54,-2.98,0,,,,,,,,,
01/24/2016 02:30:00,PJM,61847,45.46,0.94,0,,,,,,,,,
01/24/2016 02:30:00,WEST,61752,42.12,-2.41,0,,,,,,,,,
01/24/2016 02:35:00,CAPITL,61757,47.29,2.93,0,,,,,,,,,
01/24/2016 02:35:00,CENTRL,61754,44.5,0.13,0,,,,,,,,,
01/24/2016 02:35:00,DUNWOD,61760,47.78,3.42,0,,,,,,,,,
01/24/2016 02:35:00,GENESE,61753,43.12,-1.24,0,,,,,,,,,
01/24/2016 02:35:00,H Q,61844,0,-0.75,43.61,,,,,,,,,
01/24/2016 02:35:00,HUD VL,61758,47.91,3.55,0,,,,,,,,,
01/24/2016 02:35:00,LONGIL,61762,48.53,4.17,0,,,,,,,,,
01/24/2016 02:35:00,MHK VL,61756,46.27,1.91,0,,,,,,,,,
01/24/2016 02:35:00,MILLWD,61759,47.91,3.55,0,,,,,,,,,
01/24/2016 02:35:00,N.Y.C.,61761,48,3.64,0,,,,,,,,,
01/24/2016 02:35:00,NORTH,61755,44.41,0.04,0,,,,,,,,,
01/24/2016 02:35:00,NPX,61845,47.42,3.06,0,,,,,,,,,
01/24/2016 02:35:00,O H,61846,41.34,-3.02,0,,,,,,,,,
01/24/2016 02:35:00,PJM,61847,45.29,0.93,0,,,,,,,,,
01/24/2016 02:35:00,WEST,61752,41.92,-2.44,0,,,,,,,,,
01/24/2016 02:40:00,CAPITL,61757,46.35,2.91,0,,,,,,,,,
01/24/2016 02:40:00,CENTRL,61754,43.61,0.17,0,,,,,,,,,
01/24/2016 02:40:00,DUNWOD,61760,46.78,3.34,0,,,,,,,,,
01/24/2016 02:40:00,GENESE,61753,42.27,-1.17,0,,,,,,,,,
01/24/2016 02:40:00,H Q,61844,0,-0.74,42.7,,,,,,,,,
01/24/2016 02:40:00,HUD VL,61758,46.91,3.48,0,,,,,,,,,
01/24/2016 02:40:00,LONGIL,61762,47.52,4.08,0,,,,,,,,,
01/24/2016 02:40:00,MHK VL,61756,45.35,1.91,0,,,,,,,,,
01/24/2016 02:40:00,MILLWD,61759,46.91,3.48,0,,,,,,,,,
01/24/2016 02:40:00,N.Y.C.,61761,47,3.56,0,,,,,,,,,
01/24/2016 02:40:00,NORTH,61755,43.44,0,0,,,,,,,,,
01/24/2016 02:40:00,NPX,61845,46.43,2.99,0,,,,,,,,,
01/24/2016 02:40:00,O H,61846,40.53,-2.91,0,,,,,,,,,
01/24/2016 02:40:00,PJM,61847,44.35,0.91,0,,,,,,,,,
01/24/2016 02:40:00,WEST,61752,41.13,-2.3,0,,,,,,,,,
01/24/2016 02:45:00,CAPITL,61757,47.38,2.98,0,,,,,,,,,
01/24/2016 02:45:00,CENTRL,61754,44.63,0.22,0,,,,,,,,,
01/24/2016 02:45:00,DUNWOD,61760,47.82,3.42,0,,,,,,,,,
01/24/2016 02:45:00,GENESE,61753,43.21,-1.2,0,,,,,,,,,
01/24/2016 02:45:00,H Q,61844,0,-0.8,43.61,,,,,,,,,
01/24/2016 02:45:00,HUD VL,61758,47.96,3.55,0,,,,,,,,,
01/24/2016 02:45:00,LONGIL,61762,48.58,4.17,0,,,,,,,,,
01/24/2016 02:45:00,MHK VL,61756,46.36,1.95,0,,,,,,,,,
01/24/2016 02:45:00,MILLWD,61759,47.96,3.55,0,,,,,,,,,
01/24/2016 02:45:00,N.Y.C.,61761,48,3.6,0,,,,,,,,,
01/24/2016 02:45:00,NORTH,61755,44.4,0,0,,,,,,,,,
01/24/2016 02:45:00,NPX,61845,47.51,3.11,0,,,,,,,,,
01/24/2016 02:45:00,O H,61846,41.47,-2.93,0,,,,,,,,,
01/24/2016 02:45:00,PJM,61847,45.38,0.98,0,,,,,,,,,
01/24/2016 02:45:00,WEST,61752,42.05,-2.35,0,,,,,,,,,
01/24/2016 02:50:00,CAPITL,61757,47.55,3.03,0,,,,,,,,,
01/24/2016 02:50:00,CENTRL,61754,44.66,0.13,0,,,,,,,,,
01/24/2016 02:50:00,DUNWOD,61760,47.95,3.43,0,,,,,,,,,
01/24/2016 02:50:00,GENESE,61753,43.28,-1.25,0,,,,,,,,,
01/24/2016 02:50:00,H Q,61844,0,-0.76,43.77,,,,,,,,,
01/24/2016 02:50:00,HUD VL,61758,48.09,3.56,0,,,,,,,,,
01/24/2016 02:50:00,LONGIL,61762,48.71,4.18,0,,,,,,,,,
01/24/2016 02:50:00,MHK VL,61756,46.44,1.91,0,,,,,,,,,
01/24/2016 02:50:00,MILLWD,61759,48.09,3.56,0,,,,,,,,,
01/24/2016 02:50:00,N.Y.C.,61761,48.13,3.6,0,,,,,,,,,
01/24/2016 02:50:00,NORTH,61755,44.52,0,0,,,,,,,,,
01/24/2016 02:50:00,NPX,61845,47.69,3.16,0,,,,,,,,,
01/24/2016 02:50:00,O H,61846,41.45,-3.07,0,,,,,,,,,
01/24/2016 02:50:00,PJM,61847,45.46,0.94,0,,,,,,,,,
01/24/2016 02:50:00,WEST,61752,42.08,-2.45,0,,,,,,,,,
01/24/2016 02:55:00,CAPITL,61757,47.43,3.02,0,,,,,,,,,
01/24/2016 02:55:00,CENTRL,61754,44.54,0.13,0,,,,,,,,,
01/24/2016 02:55:00,DUNWOD,61760,47.82,3.42,0,,,,,,,,,
01/24/2016 02:55:00,GENESE,61753,43.16,-1.24,0,,,,,,,,,
01/24/2016 02:55:00,H Q,61844,0,-0.76,43.65,,,,,,,,,
01/24/2016 02:55:00,HUD VL,61758,47.91,3.51,0,,,,,,,,,
01/24/2016 02:55:00,LONGIL,61762,48.58,4.17,0,,,,,,,,,
01/24/2016 02:55:00,MHK VL,61756,46.31,1.91,0,,,,,,,,,
01/24/2016 02:55:00,MILLWD,61759,47.96,3.55,0,,,,,,,,,
01/24/2016 02:55:00,N.Y.C.,61761,48,3.6,0,,,,,,,,,
01/24/2016 02:55:00,NORTH,61755,44.4,0,0,,,,,,,,,
01/24/2016 02:55:00,NPX,61845,47.56,3.15,0,,,,,,,,,
01/24/2016 02:55:00,O H,61846,41.43,-2.97,0,,,,,,,,,
01/24/2016 02:55:00,PJM,61847,45.34,0.93,0,,,,,,,,,
01/24/2016 02:55:00,WEST,61752,42.01,-2.4,0,,,,,,,,,
01/24/2016 03:00:00,CAPITL,61757,46.24,2.95,0,,,,,,,,,
01/24/2016 03:00:00,CENTRL,61754,43.38,0.09,0,,,,,,,,,
01/24/2016 03:00:00,DUNWOD,61760,46.67,3.38,0,,,,,,,,,
01/24/2016 03:00:00,GENESE,61753,42.04,-1.26,0,,,,,,,,,
01/24/2016 03:00:00,H Q,61844,0,-0.74,42.56,,,,,,,,,
01/24/2016 03:00:00,HUD VL,61758,46.8,3.51,0,,,,,,,,,
01/24/2016 03:00:00,LONGIL,61762,47.41,4.11,0,,,,,,,,,
01/24/2016 03:00:00,MHK VL,61756,45.15,1.86,0,,,,,,,,,
01/24/2016 03:00:00,MILLWD,61759,46.8,3.51,0,,,,,,,,,
01/24/2016 03:00:00,N.Y.C.,61761,46.88,3.59,0,,,,,,,,,
01/24/2016 03:00:00,NORTH,61755,43.29,0,0,,,,,,,,,
01/24/2016 03:00:00,NPX,61845,46.41,3.12,0,,,,,,,,,
01/24/2016 03:00:00,O H,61846,40.31,-2.99,0,,,,,,,,,
01/24/2016 03:00:00,PJM,61847,44.2,0.91,0,,,,,,,,,
01/24/2016 03:00:00,WEST,61752,40.87,-2.42,0,,,,,,,,,
01/24/2016 03:05:00,CAPITL,61757,45.32,2.89,0,,,,,,,,,
01/24/2016 03:05:00,CENTRL,61754,42.52,0.09,0,,,,,,,,,
01/24/2016 03:05:00,DUNWOD,61760,45.75,3.31,0,,,,,,,,,
01/24/2016 03:05:00,GENESE,61753,41.2,-1.23,0,,,,,,,,,
01/24/2016 03:05:00,H Q,61844,0,-0.72,41.71,,,,,,,,,
01/24/2016 03:05:00,HUD VL,61758,45.87,3.44,0,,,,,,,,,
01/24/2016 03:05:00,LONGIL,61762,46.47,4.03,0,,,,,,,,,
01/24/2016 03:05:00,MHK VL,61756,44.22,1.78,0,,,,,,,,,
01/24/2016 03:05:00,MILLWD,61759,45.87,3.44,0,,,,,,,,,
01/24/2016 03:05:00,N.Y.C.,61761,45.96,3.52,0,,,,,,,,,
01/24/2016 03:05:00,NORTH,61755,42.44,0,0,,,,,,,,,
01/24/2016 03:05:00,NPX,61845,45.45,3.01,0,,,,,,,,,
01/24/2016 03:05:00,O H,61846,39.51,-2.93,0,,,,,,,,,
01/24/2016 03:05:00,PJM,61847,43.33,0.89,0,,,,,,,,,
01/24/2016 03:05:00,WEST,61752,40.06,-2.38,0,,,,,,,,,
01/24/2016 03:10:00,CAPITL,61757,45.36,2.93,0,,,,,,,,,
01/24/2016 03:10:00,CENTRL,61754,42.48,0.04,0,,,,,,,,,
01/24/2016 03:10:00,DUNWOD,61760,45.79,3.35,0,,,,,,,,,
01/24/2016 03:10:00,GENESE,61753,41.2,-1.23,0,,,,,,,,,
01/24/2016 03:10:00,H Q,61844,0,-0.72,41.71,,,,,,,,,
01/24/2016 03:10:00,HUD VL,61758,45.87,3.44,0,,,,,,,,,
01/24/2016 03:10:00,LONGIL,61762,46.47,4.03,0,,,,,,,,,
01/24/2016 03:10:00,MHK VL,61756,44.22,1.78,0,,,,,,,,,
01/24/2016 03:10:00,MILLWD,61759,45.92,3.48,0,,,,,,,,,
01/24/2016 03:10:00,N.Y.C.,61761,46,3.57,0,,,,,,,,,
01/24/2016 03:10:00,NORTH,61755,42.44,0,0,,,,,,,,,
01/24/2016 03:10:00,NPX,61845,45.49,3.06,0,,,,,,,,,
01/24/2016 03:10:00,O H,61846,39.42,-3.01,0,,,,,,,,,
01/24/2016 03:10:00,PJM,61847,43.28,0.85,0,,,,,,,,,
01/24/2016 03:10:00,WEST,61752,40.02,-2.42,0,,,,,,,,,
01/24/2016 03:15:00,CAPITL,61757,44.34,2.78,0,,,,,,,,,
01/24/2016 03:15:00,CENTRL,61754,41.76,0.21,0,,,,,,,,,
01/24/2016 03:15:00,DUNWOD,61760,44.75,3.2,0,,,,,,,,,
01/24/2016 03:15:00,GENESE,61753,40.39,-1.16,0,,,,,,,,,
01/24/2016 03:15:00,H Q,61844,0,-0.75,40.81,,,,,,,,,
01/24/2016 03:15:00,HUD VL,61758,44.88,3.33,0,,,,,,,,,
01/24/2016 03:15:00,LONGIL,61762,45.42,3.87,0,,,,,,,,,
01/24/2016 03:15:00,MHK VL,61756,43.38,1.83,0,,,,,,,,,
01/24/2016 03:15:00,MILLWD,61759,44.88,3.33,0,,,,,,,,,
01/24/2016 03:15:00,N.Y.C.,61761,44.96,3.41,0,,,,,,,,,
01/24/2016 03:15:00,NORTH,61755,41.55,0,0,,,,,,,,,
01/24/2016 03:15:00,NPX,61845,44.46,2.91,0,,,,,,,,,
01/24/2016 03:15:00,O H,61846,38.77,-2.78,0,,,,,,,,,
01/24/2016 03:15:00,PJM,61847,42.51,0.96,0,,,,,,,,,
01/24/2016 03:15:00,WEST,61752,39.31,-2.24,0,,,,,,,,,
01/24/2016 03:20:00,CAPITL,61757,43.43,2.73,0,,,,,,,,,
01/24/2016 03:20:00,CENTRL,61754,40.87,0.16,0,,,,,,,,,
01/24/2016 03:20:00,DUNWOD,61760,43.92,3.21,0,,,,,,,,,
01/24/2016 03:20:00,GENESE,61753,39.52,-1.18,0,,,,,,,,,
01/24/2016 03:20:00,H Q,61844,0,-0.73,39.97,,,,,,,,,
01/24/2016 03:20:00,HUD VL,61758,44,3.3,0,,,,,,,,,
01/24/2016 03:20:00,LONGIL,61762,44.57,3.87,0,,,,,,,,,
01/24/2016 03:20:00,MHK VL,61756,42.45,1.75,0,,,,,,,,,
01/24/2016 03:20:00,MILLWD,61759,44.04,3.34,0,,,,,,,,,
01/24/2016 03:20:00,N.Y.C.,61761,44.12,3.42,0,,,,,,,,,
01/24/2016 03:20:00,NORTH,61755,40.7,0,0,,,,,,,,,
01/24/2016 03:20:00,NPX,61845,43.55,2.85,0,,,,,,,,,
01/24/2016 03:20:00,O H,61846,37.94,-2.77,0,,,,,,,,,
01/24/2016 03:20:00,PJM,61847,41.64,0.94,0,,,,,,,,,
01/24/2016 03:20:00,WEST,61752,38.43,-2.28,0,,,,,,,,,
01/24/2016 03:25:00,CAPITL,61757,42.33,2.66,0,,,,,,,,,
01/24/2016 03:25:00,CENTRL,61754,39.83,0.16,0,,,,,,,,,
01/24/2016 03:25:00,DUNWOD,61760,42.76,3.1,0,,,,,,,,,
01/24/2016 03:25:00,GENESE,61753,38.52,-1.15,0,,,,,,,,,
01/24/2016 03:25:00,H Q,61844,0,-0.67,38.99,,,,,,,,,
01/24/2016 03:25:00,HUD VL,61758,42.88,3.21,0,,,,,,,,,
01/24/2016 03:25:00,LONGIL,61762,43.4,3.73,0,,,,,,,,,
01/24/2016 03:25:00,MHK VL,61756,41.41,1.74,0,,,,,,,,,
01/24/2016 03:25:00,MILLWD,61759,42.88,3.21,0,,,,,,,,,
01/24/2016 03:25:00,N.Y.C.,61761,42.96,3.29,0,,,,,,,,,
01/24/2016 03:25:00,NORTH,61755,39.67,0,0,,,,,,,,,
01/24/2016 03:25:00,NPX,61845,42.44,2.78,0,,,,,,,,,
01/24/2016 03:25:00,O H,61846,37.01,-2.66,0,,,,,,,,,
01/24/2016 03:25:00,PJM,61847,40.58,0.91,0,,,,,,,,,
01/24/2016 03:25:00,WEST,61752,37.49,-2.18,0,,,,,,,,,
01/24/2016 03:30:00,CAPITL,61757,42.37,2.66,0,,,,,,,,,
01/24/2016 03:30:00,CENTRL,61754,39.91,0.2,0,,,,,,,,,
01/24/2016 03:30:00,DUNWOD,61760,42.81,3.1,0,,,,,,,,,
01/24/2016 03:30:00,GENESE,61753,38.83,-0.87,0,,,,,,,,,
01/24/2016 03:30:00,H Q,61844,0,-0.71,38.99,,,,,,,,,
01/24/2016 03:30:00,HUD VL,61758,42.88,3.18,0,,,,,,,,,
01/24/2016 03:30:00,LONGIL,61762,43.44,3.73,0,,,,,,,,,
01/24/2016 03:30:00,MHK VL,61756,41.45,1.75,0,,,,,,,,,
01/24/2016 03:30:00,MILLWD,61759,42.88,3.18,0,,,,,,,,,
01/24/2016 03:30:00,N.Y.C.,61761,42.96,3.26,0,,,,,,,,,
01/24/2016 03:30:00,NORTH,61755,39.63,-0.08,0,,,,,,,,,
01/24/2016 03:30:00,NPX,61845,42.48,2.78,0,,,,,,,,,
01/24/2016 03:30:00,O H,61846,37.32,-2.38,0,,,,,,,,,
01/24/2016 03:30:00,PJM,61847,40.62,0.91,0,,,,,,,,,
01/24/2016 03:30:00,WEST,61752,37.88,-1.83,0,,,,,,,,,
01/24/2016 03:35:00,CAPITL,61757,42.4,2.73,0,,,,,,,,,
01/24/2016 03:35:00,CENTRL,61754,39.98,0.32,0,,,,,,,,,
01/24/2016 03:35:00,DUNWOD,61760,42.8,3.13,0,,,,,,,,,
01/24/2016 03:35:00,GENESE,61753,38.91,-0.75,0,,,,,,,,,
01/24/2016 03:35:00,H Q,61844,0,-0.79,38.87,,,,,,,,,
01/24/2016 03:35:00,HUD VL,61758,42.88,3.21,0,,,,,,,,,
01/24/2016 03:35:00,LONGIL,61762,43.48,3.81,0,,,,,,,,,
01/24/2016 03:35:00,MHK VL,61756,41.49,1.83,0,,,,,,,,,
01/24/2016 03:35:00,MILLWD,61759,42.92,3.25,0,,,,,,,,,
01/24/2016 03:35:00,N.Y.C.,61761,42.96,3.29,0,,,,,,,,,
01/24/2016 03:35:00,NORTH,61755,39.47,-0.2,0,,,,,,,,,
01/24/2016 03:35:00,NPX,61845,42.48,2.82,0,,,,,,,,,
01/24/2016 03:35:00,O H,61846,37.49,-2.18,0,,,,,,,,,
01/24/2016 03:35:00,PJM,61847,40.7,1.03,0,,,,,,,,,
01/24/2016 03:35:00,WEST,61752,38,-1.66,0,,,,,,,,,
01/24/2016 03:40:00,CAPITL,61757,39.59,2.59,0,,,,,,,,,
01/24/2016 03:40:00,CENTRL,61754,37.29,0.29,0,,,,,,,,,
01/24/2016 03:40:00,DUNWOD,61760,39.92,2.92,0,,,,,,,,,
01/24/2016 03:40:00,GENESE,61753,36.33,-0.66,0,,,,,,,,,
01/24/2016 03:40:00,H Q,61844,0,-0.74,36.26,,,,,,,,,
01/24/2016 03:40:00,HUD VL,61758,40.03,3.03,0,,,,,,,,,
01/24/2016 03:40:00,LONGIL,61762,40.52,3.52,0,,,,,,,,,
01/24/2016 03:40:00,MHK VL,61756,38.7,1.7,0,,,,,,,,,
01/24/2016 03:40:00,MILLWD,61759,40.03,3.03,0,,,,,,,,,
01/24/2016 03:40:00,N.Y.C.,61761,40.07,3.07,0,,,,,,,,,
01/24/2016 03:40:00,NORTH,61755,36.78,-0.22,0,,,,,,,,,
01/24/2016 03:40:00,NPX,61845,39.66,2.67,0,,,,,,,,,
01/24/2016 03:40:00,O H,61846,35,-2,0,,,,,,,,,
01/24/2016 03:40:00,PJM,61847,37.96,0.96,0,,,,,,,,,
01/24/2016 03:40:00,WEST,61752,35.48,-1.52,0,,,,,,,,,
01/24/2016 03:45:00,CAPITL,61757,42.56,2.78,0,,,,,,,,,
01/24/2016 03:45:00,CENTRL,61754,40.1,0.32,0,,,,,,,,,
01/24/2016 03:45:00,DUNWOD,61760,42.88,3.1,0,,,,,,,,,
01/24/2016 03:45:00,GENESE,61753,39.06,-0.71,0,,,,,,,,,
01/24/2016 03:45:00,H Q,61844,0,-0.8,38.98,,,,,,,,,
01/24/2016 03:45:00,HUD VL,61758,43,3.22,0,,,,,,,,,
01/24/2016 03:45:00,LONGIL,61762,43.52,3.74,0,,,,,,,,,
01/24/2016 03:45:00,MHK VL,61756,41.61,1.83,0,,,,,,,,,
01/24/2016 03:45:00,MILLWD,61759,43,3.22,0,,,,,,,,,
01/24/2016 03:45:00,N.Y.C.,61761,43.08,3.3,0,,,,,,,,,
01/24/2016 03:45:00,NORTH,61755,39.54,-0.24,0,,,,,,,,,
01/24/2016 03:45:00,NPX,61845,42.65,2.87,0,,,,,,,,,
01/24/2016 03:45:00,O H,61846,37.59,-2.19,0,,,,,,,,,
01/24/2016 03:45:00,PJM,61847,40.77,0.99,0,,,,,,,,,
01/24/2016 03:45:00,WEST,61752,38.15,-1.63,0,,,,,,,,,
01/24/2016 03:50:00,CAPITL,61757,43.59,2.85,0,,,,,,,,,
01/24/2016 03:50:00,CENTRL,61754,41.11,0.37,0,,,,,,,,,
01/24/2016 03:50:00,DUNWOD,61760,43.92,3.18,0,,,,,,,,,
01/24/2016 03:50:00,GENESE,61753,40.05,-0.69,0,,,,,,,,,
01/24/2016 03:50:00,H Q,61844,0,-0.81,39.93,,,,,,,,,
01/24/2016 03:50:00,HUD VL,61758,44.04,3.3,0,,,,,,,,,
01/24/2016 03:50:00,LONGIL,61762,44.57,3.83,0,,,,,,,,,
01/24/2016 03:50:00,MHK VL,61756,42.61,1.88,0,,,,,,,,,
